[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#5] [num_results#05.sql] = 507
[run#5] [num_results#11.sql] = 0
[run#5] [num_results#00.sql] = 93
[run#5] [num_results#03.sql] = 70
[run#5] [num_results#02.sql] = 2009
[run#5] [num_results#07.sql] = 2
[run#5] [num_results#09.sql] = 32
[run#5] [num_results#12.sql] = 0
[run#5] [num_results#01.sql] = 16
[run#5] [num_results#06.sql] = 1
[run#5] [num_results#04.sql] = 17
[run#5] [num_results#08.sql] = 6
[run#5] [num_results#10.sql] = 0
[run#5] [rewriting_time#04.sql] = 0
[run#5] [resultset_traversal_time#11.sql] = 0
[run#5] [mix_time#5] = 14105
[run#5] [execution_time#07.sql] = 2787
[run#5] [unfolding_time#10.sql] = 0
[run#5] [resultset_traversal_time#02.sql] = 12
[run#5] [execution_time#08.sql] = 5753
[run#5] [unfolding_time#03.sql] = 0
[run#5] [unfolding_time#12.sql] = 0
[run#5] [rewriting_time#05.sql] = 0
[run#5] [resultset_traversal_time#10.sql] = 1
[run#5] [execution_time#06.sql] = 658
[run#5] [unfolding_time#04.sql] = 0
[run#5] [resultset_traversal_time#01.sql] = 0
[run#5] [unfolding_time#00.sql] = 0
[run#5] [resultset_traversal_time#05.sql] = 0
[run#5] [rewriting_time#10.sql] = 0
[run#5] [execution_time#05.sql] = 1077
[run#5] [resultset_traversal_time#00.sql] = 0
[run#5] [unfolding_time#09.sql] = 0
[run#5] [rewriting_time#02.sql] = 0
[run#5] [resultset_traversal_time#06.sql] = 3
[run#5] [unfolding_time#01.sql] = 0
[run#5] [rewriting_time#03.sql] = 0
[run#5] [execution_time#04.sql] = 208
[run#5] [resultset_traversal_time#12.sql] = 0
[run#5] [resultset_traversal_time#07.sql] = 4
[run#5] [unfolding_time#02.sql] = 0
[run#5] [unfolding_time#07.sql] = 0
[run#5] [rewriting_time#09.sql] = 0
[run#5] [execution_time#03.sql] = 111
[run#5] [resultset_traversal_time#08.sql] = 3
[run#5] [rewriting_time#00.sql] = 0
[run#5] [execution_time#10.sql] = 164
[run#5] [execution_time#12.sql] = 28
[run#5] [resultset_traversal_time#09.sql] = 4
[run#5] [unfolding_time#08.sql] = 0
[run#5] [execution_time#02.sql] = 1160
[run#5] [rewriting_time#01.sql] = 0
[run#5] [execution_time#11.sql] = 25
[run#5] [execution_time#00.sql] = 13
[run#5] [rewriting_time#06.sql] = 0
[run#5] [rewriting_time#07.sql] = 0
[run#5] [execution_time#01.sql] = 51
[run#5] [unfolding_time#05.sql] = 0
[run#5] [resultset_traversal_time#04.sql] = 4
[run#5] [rewriting_time#11.sql] = 0
